hash,name,text
1951024513,DQ7_BRINGE_NPC_ZIEL5,'Chicken'
1951024514,DQ7_BRINGE_NPC_ZIEL6,'Horse'
1951024515,DQ7_BRINGE_NPC_ZIEL7,'Forest Ranger'
1951024516,DQ7_BRINGE_NPC_ZIEL8,'Medic'
1951024517,DQ7_BRINGE_NPC_ZIEL9,'Nurse'
1951393489,DQ_20197_LOG_INTRO,'This cell is locked. I need the key carried by the Cult Leader.'
1952770303,NQ_OWBM13066_LOG_TITLE,'Ravenous Beasts'
1954446012,DQ11_TOETE_NPC_ZIEL1,'Orc'
1954446013,DQ11_TOETE_NPC_ZIEL2,'Ogre'
1954446014,DQ11_TOETE_NPC_ZIEL3,'Minotaur'
1954446015,DQ11_TOETE_NPC_ZIEL4,'Harpy'
1954446016,DQ11_TOETE_NPC_ZIEL5,'Gargoyle'
1954446017,DQ11_TOETE_NPC_ZIEL6,'Wyvern'
1954446018,DQ11_TOETE_NPC_ZIEL7,'Zombie'
1954446019,DQ11_TOETE_NPC_ZIEL8,'Ghoul'
1954446020,DQ11_TOETE_NPC_ZIEL9,'Skeleton'
1960233139,DQ_15038_LOG_OFFEN,'The ghost of the old witch put up a good fight. The citizens of Faeries Crossing will be pleased to hear that the ghost will not haunt them any longer.'
1963179239,DQ_15007_OFFEN,'Have you obtained the goblin hearts yet? Please don’t let me down; only you can avenge my family!'
1965914462,NQ_7622_LOG_HEADER,'The Family Ring'
1967559533,NQ_DWBM27238_TEXT,'Grave<n><n>Marc Oberhäuser'
1969754679,NQ_DW17085_LOG_OFFEN,'Take five Potions of Undead Death to my brother inside the pirate camp.<n><n>There are undead everywhere and he is absolutely defenseless! He needs these potions to save him from their boney fingers…'
1974926876,NQ_OWHE11756_LOG_PRE,'Trade ended.'
1976526126,DQ_15035_LOG_OFFEN,'I have found her. This is where the real fun begins…'
1981970481,NQ_7622_LOG_OFFEN,'I have agreed to help one of the pirates. The undead murdered his brother and his soul is trapped here. The pirate will assist me but I must ensure that he remains unscathed. He has promised to give me his family ring if we succeed.'
1985402423,NQ_Z4001_POST,'The time has come, my dear. Well, how should I tell you this... one should always keep an open mind. To be honest, well, you are boring me. It has become dull to have you by my side. But, since I am in a good mood today I am not going to kill you. You deserve to live, yes, you do… though maybe not in this existence... Have fun up there!'
1988611436,DQ_15048_LOG_ZIEL,'I hope that the conjuror has learnt his lesson. If the floodgates were opened for those hellish creatures… I dread to think…<n>Quest completed.'
1989139396,NQ_BLDH15492_LOG_OFFEN,'Grave<n><n>The body of a man'
1991722403,DQ6_BRINGE_NPC_ZIEL1,'Daughter'
1991722404,DQ6_BRINGE_NPC_ZIEL2,'Son'
1991722405,DQ6_BRINGE_NPC_ZIEL3,'Cow'
1991722406,DQ6_BRINGE_NPC_ZIEL4,'Pig'
1991722407,DQ6_BRINGE_NPC_ZIEL5,'Chicken'
1991722408,DQ6_BRINGE_NPC_ZIEL6,'Horse'
1991722409,DQ6_BRINGE_NPC_ZIEL7,'Forest Ranger'
1991722410,DQ6_BRINGE_NPC_ZIEL8,'Medic'
1991722411,DQ6_BRINGE_NPC_ZIEL9,'Nurse'
1992061571,DQ_10261_LOG_OFFEN,'I found the young woman inside the prison. I have to escort her back to her husband.'
1993120431,DQ_15044_LOG_ZIEL,'It is done. Lady Serana is safely back within the walls of Crow’s Rock Castle. Perhaps she should reconsider dating such a pitiful excuse for a man… <n>Quest completed.'
1993134422,DQ_15020_ZIEL,'You have killed it, I can feel it. Tell me everything! Was it a difficult fight? What kind of magic did it use? Did it talk? Tell me every detail and I will deduce what might be of importance.'
1995525621,DQ21_TOETE_NPC_ZIEL10,'Magician'
1995525622,DQ21_TOETE_NPC_ZIEL11,'Dark Elf'
1995525623,DQ21_TOETE_NPC_ZIEL12,'DeMordreyan Soldier'
1995525624,DQ21_TOETE_NPC_ZIEL13,'Robber'
1995525625,DQ21_TOETE_NPC_ZIEL14,'Lich'
1995525626,DQ21_TOETE_NPC_ZIEL15,'Poisonous Spider'
1995525627,DQ21_TOETE_NPC_ZIEL16,'Nobleman'
1995525628,DQ21_TOETE_NPC_ZIEL17,'Mummy'
1995525629,DQ21_TOETE_NPC_ZIEL18,'Undead Mage'
1999826064,NQ_WD9493_PRENPC,'Purify your soul!'
2000868861,DQ_15005_LOG_OFFEN,'Well, I did it. Now I have to return the dumb animal to its owner, Hank.'
2004992447,RB_5084_LOG_TITLE,'Clear the Desert Region.'
2005659467,DQ16_BRINGE_NPC_ZIEL1,'Daughter'
2005659468,DQ16_BRINGE_NPC_ZIEL2,'Son'
2005659469,DQ16_BRINGE_NPC_ZIEL3,'Cow'
2005659470,DQ16_BRINGE_NPC_ZIEL4,'Pig'
2005659471,DQ16_BRINGE_NPC_ZIEL5,'Chicken'
2005659472,DQ16_BRINGE_NPC_ZIEL6,'Horse'
2005659473,DQ16_BRINGE_NPC_ZIEL7,'Forest Ranger'
2005659474,DQ16_BRINGE_NPC_ZIEL8,'Medic'
2005659475,DQ16_BRINGE_NPC_ZIEL9,'Nurse'
2006223825,NQ_7600_LOG_SIEG,'The Dwarf warrior’s ghost has been freed. His gratitude was immense; he fought by my side until his soul was finally drawn into the realm of death. I am glad that I was able to bestow eternal peace upon his soul.'
2008285387,NQ_7630_LOG_ZIEL,'The undead in this forest appear to be damned creatures waiting to take revenge on the demons.<n><n>Quest completed.'
2010470451,NQ_7601_LOG_OFFEN,'The Haduk Okrimduk has vanished somewhere north of the village. This happened three days ago. What’s more, the Haduk folk have frequently gone missing near the village. I have little hope of finding him alive. However, I am not going to give up until I discover what fate has befallen him.'
2010531164,DQ18_RETTE_NPC_ZIEL25_LOG,'The Imprisoned Thief'
2011396501,DQ_15054_LOG_ZIEL,'Well, he finally has his weapon. All that remains for me to do is wish him luck for his next fight.<n>Quest completed.'
2012263635,NQ_7626_LOG_OFFEN,'The demons believe that one of them is a traitor working for Anducar. I wonder whether they are deceiving Anducar and are now worried that their lies will be uncovered. Well, that is none of my concern, I am sure that I will find some advantages in helping them.'
2013930161,NQ_BLDH24653_PRENPC,'Wruk-Tangah! '
2014206078,NQ_X20918_LOG_QSIEG,'<scream>'
2016295991,DQ10_BRINGE_NPC_ZIEL10,'Day Laborers'
2016295992,DQ10_BRINGE_NPC_ZIEL11,'Master Builder'
2016295993,DQ10_BRINGE_NPC_ZIEL12,'Carpenter'
2016295994,DQ10_BRINGE_NPC_ZIEL13,'Smith'
2016295995,DQ10_BRINGE_NPC_ZIEL14,'Art Expert'
2016295996,DQ10_BRINGE_NPC_ZIEL15,'Alchemist'
2016295997,DQ10_BRINGE_NPC_ZIEL16,'Veterinarian'
2016295998,DQ10_BRINGE_NPC_ZIEL17,'Furrier'
2016295999,DQ10_BRINGE_NPC_ZIEL18,'Tailor'
2016296000,DQ10_BRINGE_NPC_ZIEL19,'Maidservant'
2016296104,DQ10_BRINGE_NPC_ZIEL20,'Servant'
2016296105,DQ10_BRINGE_NPC_ZIEL21,"Lady's Maid"
2016296106,DQ10_BRINGE_NPC_ZIEL22,'Geologist'
2016296107,DQ10_BRINGE_NPC_ZIEL23,'Dancer'
2023498218,RB_6979_LOG_QOFFEN,"Which part of 'Find the source of the plague of demons and stop it' did you not understand? <n>Come on, come on! Quick march! "
2028211415,DQ_15028_ZIEL,'We knew that we could rely on you. From now on, we will protect these holy books far better. May the Gods be with you.'
2029540274,DQ6_TOETE_NPC_ZIEL1,'Orc'
2029540275,DQ6_TOETE_NPC_ZIEL2,'Ogre'
2029540276,DQ6_TOETE_NPC_ZIEL3,'Minotaur'
2029540277,DQ6_TOETE_NPC_ZIEL4,'Harpy'
2029540278,DQ6_TOETE_NPC_ZIEL5,'Gargoyle'
2029540279,DQ6_TOETE_NPC_ZIEL6,'Wyvern'
2029540280,DQ6_TOETE_NPC_ZIEL7,'Zombie'
2029540281,DQ6_TOETE_NPC_ZIEL8,'Ghoul'
2029540282,DQ6_TOETE_NPC_ZIEL9,'Skeleton'
2033004880,DQ12_TOETE_NPC_ZIEL1,'Orc'
2033004881,DQ12_TOETE_NPC_ZIEL2,'Ogre'
2033004882,DQ12_TOETE_NPC_ZIEL3,'Minotaur'
2033004883,DQ12_TOETE_NPC_ZIEL4,'Harpy'
2033004884,DQ12_TOETE_NPC_ZIEL5,'Gargoyle'
2033004885,DQ12_TOETE_NPC_ZIEL6,'Wyvern'
2033004886,DQ12_TOETE_NPC_ZIEL7,'Zombie'
2033004887,DQ12_TOETE_NPC_ZIEL8,'Ghoul'
2033004888,DQ12_TOETE_NPC_ZIEL9,'Skeleton'
2034092608,NQ_DWHE16037_TEXT,'When I grow up, I want to be just like you. '
2034294944,NQ_SF28166_TEXT,'And now that you can no longer hide behind your watchdogs, prepare to meet your end!'
2035418252,DQ_15015_ZIEL,'Thank the Gods! You found the bars. We will begin our work immediately.'
2035573763,NQ_OW28660_LOG_PRE,"They say that you're a legend. You will be forgotten soon enough!"
2035771466,NQ_Q11366_LOG_TEXT,'Default'
2036902831,DQ_15058_ZIEL,'I really can’t tell you how grateful I am. Once my servants have cleared up the mess I will be able to return to my house.'
2041374392,NQ_X21093_LOG_TEXT,'<Slow battle breathing>'
2043864402,DQ_15032_ZIEL,'That’s what I call effective help! The way you tore those bandits apart was truly amazing. Thank you very much and stand as you are.'
2043878843,Q_1601_LOG_INFO,'Oh gods of Ancaria! Save the Baroness Vilya from the claws of Shaddar!<n><n>Oh what betrayal; Shaddar has returned! The scoundrel has not only killed the King and stolen the Heart of Ancaria but has also tainted it with the devilish essence of a demon!<n> We must prise Lady Vilya from his grasp before he can subject her to his evil deeds as he once did with his sister. Lady Vilya stands in line as the heir to the Throne of Ancaria...'
2043878845,NQ_20631_PRENPC,'What are you waiting for? Valor, King of Ancaria, is dead and the Lady Vilya is the next one in the line of succession! The land is without a queen. Go, save her!'
2048627800,NQ_OWWB8286_POST,'The path leads to Moorbrook'
2048630268,NQ_WD10849_HEADER,'Good, good... come! This way! Secret entrance there!'
2054707167,RB_5081_LOG_HEADER,'The final opponents of the southern core region have been awakened.'
2056966621,DQ_10251_LOG_TITLE,'Desecrated Graves'
2057020573,NQ_VW3741_QOFFEN,'Medic'
2058006961,NQ_OW4459_SIEG,'You are well-built...  Strong thighs... Impressive... '
2060205999,DQ13_BRINGE_NPC_ZIEL10,'Day Laborers'
2060206000,DQ13_BRINGE_NPC_ZIEL11,'Master Builder'
2060206001,DQ13_BRINGE_NPC_ZIEL12,'Carpenter'
2060206002,DQ13_BRINGE_NPC_ZIEL13,'Smith'
2060206003,DQ13_BRINGE_NPC_ZIEL14,'Art Expert'
2060206004,DQ13_BRINGE_NPC_ZIEL15,'Alchemist'
2060206005,DQ13_BRINGE_NPC_ZIEL16,'Veterinarian'
2060206006,DQ13_BRINGE_NPC_ZIEL17,'Furrier'
2060206007,DQ13_BRINGE_NPC_ZIEL18,'Tailor'
2060206008,DQ13_BRINGE_NPC_ZIEL19,'Maidservant'
2060206112,DQ13_BRINGE_NPC_ZIEL20,'Servant'
2060206113,DQ13_BRINGE_NPC_ZIEL21,"Lady's Maid"
2060206114,DQ13_BRINGE_NPC_ZIEL22,'Geologist'
2060206115,DQ13_BRINGE_NPC_ZIEL23,'Dancer'
2060776468,DQ_15060_OFFEN,"Don't drag your heels! I must finish my work!"
2060862122,DQ_15023_OFFEN,'This can’t be all that difficult! Unless, of course, the chicken is already in Bolek’s cooking pot.'
2062798896,DQ21_BRINGE_NPC_ZIEL1,'Daughter'
2062798897,DQ21_BRINGE_NPC_ZIEL2,'Son'
2062798898,DQ21_BRINGE_NPC_ZIEL3,'Cow'
2062798899,DQ21_BRINGE_NPC_ZIEL4,'Pig'
2062798900,DQ21_BRINGE_NPC_ZIEL5,'Chicken'
2062798901,DQ21_BRINGE_NPC_ZIEL6,'Horse'
2062798902,DQ21_BRINGE_NPC_ZIEL7,'Forest Ranger'
2062798903,DQ21_BRINGE_NPC_ZIEL8,'Medic'
2062798904,DQ21_BRINGE_NPC_ZIEL9,'Nurse'
2067571340,DQ_15069_LOG_OFFEN,'To be honest, disemboweling is revolting. Still, I accepted this task and now I have to complete it and deliver this slimy stuff.'
2071054950,DQ_15002_ZIEL,'Thank you very much! My sister was lost without you.'
2071471974,DQ_17277_LOG_ABBRUCH,'Destructive Staff of the Commoner'
2072207750,NQ_7604_LOG_HEADER,"Okrimduk's Rescue"
2074825244,DQ_15033_LOG_OFFEN,'Amazing! That stupid woman is prancing around the graveyard! Unbelievable!  We should return to her boss quickly.'
2079170961,DQ_15046_OFFEN,'Get a move on, or do you want me to help you along?'
2080785866,DQ_15032_LOG_ZIEL,'The local militia is grateful that I was able to take care of the brigands.<n>Quest completed.'
2082278319,NQ_OWBM13703_WARN,'Hmm…'
2083608913,NQ_7603_LOG_OFFEN,'Apparently, the Nuk-Nuk abducted Okrimduk while he was out to gather lumber. These pygmy mummies are agile and dangerous. Their home forest is far away, but I will remember Okrimduk’s fate when I advance into the Embalmed Forest. I will try everything in my power in order to free him.'
2085142304,DQ_15028_LOG_OFFEN,'That was easy! Now I must return to Sister Yolande.'
2086402085,NQ_OWBM22980_LOG_POST,'Do you want to pass? And you have no papers from Baron DeMordrey? <n>Then we must eliminate you! '
2086471687,DQ_15044_LOG_OFFEN,'The first part of my task is accomplished. Now I will have to escort the woman back to the castle.'
2087252213,DQ_15070_OFFEN,"I am in no hurry. Just please don't forget my request."
2088028839,DQ_15013_LOG_OFFEN,'I have eliminated 20 goblins from the area and the trading post is no longer under siege. I should collect my reward from Frank.'
2088052670,DQ_15020_OFFEN,'The nightmares are still haunting me. Have you destroyed the creature yet?'
2088397263,NQ_6003_LOG_TITLE,'Elven Lady from Tyr-Hadar'
2093836736,NQ_C13608_LOG_WARN,'Oh I thank you. Thank you! Maybe I can persuade the merchants not to charge you too much.'
2094594382,DQ_15044_ZIEL,'There you are, my dear. I was so busy that I was unable to leave. Work, you know? I thought it was best that you… Serana? Where are you going? I am…'
2094600898,NQ_DWBM18603_HEADER,'Immortal Musket of the Crown'
2096284800,DQ12_TOETE_NPC_ZIEL10,'Magician'
2096284801,DQ12_TOETE_NPC_ZIEL11,'Dark Elf'
2096284802,DQ12_TOETE_NPC_ZIEL12,'DeMordreyan Soldier'
2096284803,DQ12_TOETE_NPC_ZIEL13,'Robber'
2096284804,DQ12_TOETE_NPC_ZIEL14,'Lich'
2096284805,DQ12_TOETE_NPC_ZIEL15,'Poisonous Spider'
2096284806,DQ12_TOETE_NPC_ZIEL16,'Nobleman'
2096284807,DQ12_TOETE_NPC_ZIEL17,'Mummy'
2096284808,DQ12_TOETE_NPC_ZIEL18,'Undead Mage'
2098375156,DQ_15014_LOG_OFFEN,'I had better return this shirt quickly, before Herbert realizes it is gone.'
2099855221,NQ_7604_LOG_SIEG,'Okrimduk is free. His brother will be happy to see him. I had to kill many Nuk-Nuk but I am not going to shed any tears for these nasty creatures.'
2103285798,DQ_15074_ZIEL,'Back so soon? You have solved this problem fast and with bravery. Accept this as a token of our appreciation.'
2106361509,DQ_15043_OFFEN,'Please hurry, otherwise the other ingredients will go to waste.'
2107603386,NQ_7608_LOG_HEADER,"The Demon's Deceit"
2107853881,DQ_15063_LOG_ZIEL,'Lady Minerva’s curse has come to pass. Finally, she can leave this world and embrace her family in the other realm.'
2108165034,NQ_C16410_LOG_NPC_ZIEL,'Wanted<n>Dead, not alive<n>Faeries Crossing<n>A black magician is settling within the ruins of an abandoned farmhouse east of the city. Rumor has it that he is the leader of the local Sakkara priests.'
2109908269,DQ_15051_LOG_ZIEL,'I have told Raisa the bad news and I can do no more for her. She needs to find her own strength for her new trial.<n>Quest completed.'
2110383004,RB_5083_LOG_HEADER,'The final opponents of the swamp region have been awakened.'
2110735028,NQ_UW9515_LOG_QOFFEN,'I have returned the instruments from the pawnbroker. I really don’t understand why they are so important.'
2111009221,DQ15_BRINGE_NPC_ZIEL1,'Daughter'
2111009222,DQ15_BRINGE_NPC_ZIEL2,'Son'
2111009223,DQ15_BRINGE_NPC_ZIEL3,'Cow'
2111009224,DQ15_BRINGE_NPC_ZIEL4,'Pig'
2111009225,DQ15_BRINGE_NPC_ZIEL5,'Chicken'
2111009226,DQ15_BRINGE_NPC_ZIEL6,'Horse'
2111009227,DQ15_BRINGE_NPC_ZIEL7,'Forest Ranger'
2111009228,DQ15_BRINGE_NPC_ZIEL8,'Medic'
2111009229,DQ15_BRINGE_NPC_ZIEL9,'Nurse'
2114334501,NQ_RB27323_FAIL,'Nameless Sword of the Bird Spider'
2115892603,DQ_15033_LOG_ZIEL,'These tasks are almost unbearable, I hope I am not faced with any more. Pick up dancing girls from graveyards… look for snapped twigs… whatever next.<n>Quest completed.'
2116071043,RB_5088_LOG_TITLE,'Clear the Underworld Region.'
2117687606,DQ_10260_LOG_SIEG,'Once I understood that the urns are in the same places as the desert settlements indicated on the map, it was easy for me to find and destroy Kahan’s urn.'
2118209146,NQ_5002_LOG_HEADER,'Find the treasure in the swamp.'
2118706239,NQ_7628_LOG_SIEG,'Galtzark is the new leader of the demons. I have killed his predecessor. Now he has command over the army at the Dryad Forest, which was the aim of the conspirators. I can only hope that conspiring with them will not backfire upon me in the future…'
2121784930,DQ_15014_ZIEL,'Thank you so much! I really don’t know how to thank you. Please, take this small token of thanks. I hope it is sufficient.'
2123613872,NQ_C28939_LOG_PRE,'I am overloaded. I cannot fit any more items into the backpack!'
2123824357,DQ1_TOETE_NPC_ZIEL10,'Magician'
2123824358,DQ1_TOETE_NPC_ZIEL11,'Dark Elf'
2123824359,DQ1_TOETE_NPC_ZIEL12,'DeMordreyan Soldier'
2123824360,DQ1_TOETE_NPC_ZIEL13,'Robber'
2123824361,DQ1_TOETE_NPC_ZIEL14,'Lich'
2123824362,DQ1_TOETE_NPC_ZIEL15,'Poisonous Spider'
2123824363,DQ1_TOETE_NPC_ZIEL16,'Nobleman'
2123824364,DQ1_TOETE_NPC_ZIEL17,'Mummy'
2123824365,DQ1_TOETE_NPC_ZIEL18,'Undead Mage'
2126368383,DQ_15049_LOG_OFFEN,'The little girl was right. The ring was hidden under a few stones inside the ruins. I will return it to the child immediately.'
2126874911,NQ_RB18595_PRENPC,'A skeleton called forth by magic is stalking this place. I am to crush its bones to dust.'
2129340755,DQ_15027_LOG_ZIEL,'This quest was not so challenging. However, sometimes the small things in life can be fun too.<n>Quest completed.'
2129421426,NQ_Z14444_SIEG,'Sword'
2130006514,NQ_7617_LOG_SIEG,'I have escorted a man to the pirates. He wants to do business with them and I wish him luck. However, I am not convinced that dealing with these pirates is such a good idea…'
2130189266,DQ_15021_LOG_OFFEN,'The pirate didn’t tell a yarn after all. I was able to find the stone. Well, now I will see to it that he is able to sail home.'
2130519864,RB_5084_LOG_HEADER,'The final opponents of the desert region have been awakened.'
2130561448,DQ3_TOETE_NPC_ZIEL1,'Orc'
2130561449,DQ3_TOETE_NPC_ZIEL2,'Ogre'
2130561450,DQ3_TOETE_NPC_ZIEL3,'Minotaur'
2130561451,DQ3_TOETE_NPC_ZIEL4,'Harpy'
2130561452,DQ3_TOETE_NPC_ZIEL5,'Gargoyle'
2130561453,DQ3_TOETE_NPC_ZIEL6,'Wyvern'
2130561454,DQ3_TOETE_NPC_ZIEL7,'Zombie'
2130561455,DQ3_TOETE_NPC_ZIEL8,'Ghoul'
2130561456,DQ3_TOETE_NPC_ZIEL9,'Skeleton'
2130787498,NQ_22232_HEADER,'Yelling Spear of Precision'
2133879060,DQ_15079_LOG_OFFEN,'I have acquired the damn heads… These magicians would be so much easier to handle if they came singularly.<n>'
2134852915,NQ_PS5874_HEADER,'I have found other girls who have been abducted. I will rescue these girls, who are no more than children! '
2139799534,NQ_7615_LOG_HEADER,'Scorpion Poison'
2144188753,NQ_7627_LOG_TITLE,'Messenger of Evil'
2145933814,DQ_15046_LOG_ZIEL,'If it were up to me, Darkhood would swing from a gallows himself. At least I have learned one thing... you will not find any justice in this place.<n>Quest completed.'
2146050922,DQ_28140_LOG_OFFEN,'Chat'
2146077815,DQ_15083_LOG_ZIEL,'I succeeded in escorting Garrett back to his wife. I hope those two will be able to escape from this terrible place…<n>'
2146711279,DQ13_BRINGE_NPC_ZIEL1,'Daughter'
2146711280,DQ13_BRINGE_NPC_ZIEL2,'Son'
2146711281,DQ13_BRINGE_NPC_ZIEL3,'Cow'
2146711282,DQ13_BRINGE_NPC_ZIEL4,'Pig'
2146711283,DQ13_BRINGE_NPC_ZIEL5,'Chicken'
2146711284,DQ13_BRINGE_NPC_ZIEL6,'Horse'
2146711285,DQ13_BRINGE_NPC_ZIEL7,'Forest Ranger'
2146711286,DQ13_BRINGE_NPC_ZIEL8,'Medic'
2146711287,DQ13_BRINGE_NPC_ZIEL9,'Nurse'
2147266699,NQ_BLDH8546_QOFFEN,'Gero Wachholz'
